workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceKM,distanceM,reps,rpm,time-per-500,calories,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
StrengthLog Advent Calendar 2023: A chest that never quits,1702925804045,1702927429186,Reverse Dumbbell Flyes,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: A chest that never quits,1702925804045,1702927429186,Dumbbell Standing Triceps Extension,5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: A chest that never quits,1702925804045,1702927429186,Dumbbell Standing Triceps Extension,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: A chest that never quits,1702925804045,1702927429186,Dumbbell Standing Triceps Extension,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: A chest that never quits,1702925804045,1702927429186,Push-Up,,74.6,0,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Burpee,,74.6,,,,,6,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Sit-Up,,74.6,0,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Air Squat,,74.6,,,,,13,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Burpee,,74.6,,,,,11,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Sit-Up,,74.6,0,,,,9,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Air Squat,,74.6,,,,,9,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Sit-Up,,74.6,0,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Air Squat,,74.6,,,,,3,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Push-Up,,74.6,0,,,,9,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Burpee,,74.6,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,20,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,25,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,30,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,35,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,35,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,30,,,,,,7,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,20,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,30,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Barbell Curl,25,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Overhead Press,20,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Overhead Press,25,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Overhead Press,30,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Overhead Press,40,,,,,,7,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Overhead Press,35,,,,,,7,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly + StrengthLog Advent Calendar 2023: Deck the halls with sweats of jolly,1702840398724,1702841994555,Overhead Press,30,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Wall-sit,,74.6,0,,,,,,,,00:02:30,false,false,false,,Sitt så länge du kan!,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Deadlift,65,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Deadlift,65,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Deadlift,70,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Barbell Row,30,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Barbell Row,35,,,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Barbell Row,40,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Barbell Row,40,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Barbell Row,40,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Crunch,,74.6,0,,,,50,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Crunch,,74.6,0,,,,60,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Sit-Up,,74.6,5,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Sit-Up,,74.6,10,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: There’s still plenty of time left to sit around doing nothing,1702741967563,1702743088218,Overhead Press,40,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Dumbbell Curl,0,,,,,,12,,,,,false,false,false,,Add warm-up sets and find a weight you can do for 12 reps,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Tricep Pushdown With Bar,0,,,,,,12,,,,,false,false,false,,Add warm-up sets and find a weight you can do for 12 reps,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Dumbbell Curl,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Tricep Pushdown With Bar,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Dumbbell Curl,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Tricep Pushdown With Bar,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Barbell Curl,20,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Barbell Curl,30,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Barbell Curl,30,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Barbell Curl,35,,,,,,3,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Barbell Curl,30,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Barbell Curl,20,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Overhead Press,20,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Overhead Press,30,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Overhead Press,35,,,,,,7,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,One-Arm Kettlebell Swing,24,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,One-Arm Kettlebell Swing,24,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Dumbbell Shrug,20,,,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Dumbbell Shrug,24,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Dumbbell Shrug,32,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Reverse Dumbbell Flyes,5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Fridays are arm days for the elves,1702676806495,1702678015568,Dumbbell Standing Triceps Extension,5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Leg Extension,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Seated Leg Curl,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Leg Extension,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Seated Leg Curl,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Leg Extension,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Seated Leg Curl,0,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Push-Up,,74.6,0,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Push-Up,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Push-Up,,74.6,0,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Squat,30,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Kettlebell Swing,24,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Kettlebell Swing,32,,,,,,40,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Bench Dip,,74.6,0,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Bench Dip,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Reverse Dumbbell Flyes,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Reverse Dumbbell Flyes,5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Dumbbell Standing Triceps Extension,5,,,,,,11,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,Dumbbell Standing Triceps Extension,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Light a fire under your butt,1702580644307,1702582160412,One-Arm Kettlebell Swing,10,,,,,,24,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Suitcase Carry,24,,,,,50,,,,,,false,false,false,,"One complete set = one 50 meter walk with the weight in your left hand, and one 50 meter walk with the weight in your right hand",,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Goblet Squat,24,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Goblet Squat,32,,,,,,3,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Goblet Squat,24,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Dumbbell Lunge,10,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Dumbbell Shrug,20,,,,,,40,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Barbell Row,30,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Barbell Row,35,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Barbell Row,35,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Barbell Row,35,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Dumbbell Squat,32,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Dumbbell Squat,56,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Dumbbell Squat,56,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Crunch,,74.6,0,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Suit up like Santa,1702481716146,1702482959024,Sit-Up,,74.6,0,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Clean Deadlift,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Barbell Row,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Hang Clean,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Thruster,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Overhead Squat,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Clean Deadlift,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Barbell Row,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Hang Clean,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Thruster,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Overhead Squat,15,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Barbell Curl,15,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Barbell Curl,20,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Barbell Curl,25,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Barbell Curl,30,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Barbell Curl,30,,,,,,9,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Overhead Press,20,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Overhead Press,25,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Overhead Press,30,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Overhead Press,30,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Overhead Press,35,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Deadlift,65,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Deadlift,85,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Deadlift,115,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Deadlift,65,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: The twelve days of DOMS,1702411903312,1702413299123,Deadlift,65,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Close-Grip Bench Press,0,,,,,,10,,,,,false,false,false,,Add warm-up sets and find a weight you can do for 10 reps,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Close-Grip Bench Press,20,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Close-Grip Bench Press,30,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Close-Grip Bench Press,40,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Close-Grip Bench Press,50,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Close-Grip Bench Press,40,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Dumbbell Shrug,20,,,,,,35,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Dumbbell Shrug,25,,,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Dumbbell Shrug,25,,,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Reverse Dumbbell Flyes,5,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Reverse Dumbbell Flyes,10,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Push-Up,,74.6,0,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Get a grip!,1702325635088,1702326710525,Dumbbell Standing Triceps Extension,7.5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: No walking on this plank,1702237468231,1702238455488,Plank,,74.6,0,,,,,,,,00:02:01,false,false,false,,To fail,,,,,
StrengthLog Advent Calendar 2023: No walking on this plank,1702237468231,1702238455488,Side Plank,,74.6,0,,,,,,,,00:01:00,false,false,false,,Ett set per sida till fail,,,,,
StrengthLog Advent Calendar 2023: No walking on this plank,1702237468231,1702238455488,Side Plank,,74.6,0,,,,,,,,00:01:00,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: No walking on this plank,1702237468231,1702238455488,Kettlebell Swing,24,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: No walking on this plank,1702237468231,1702238455488,Kettlebell Swing,24,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: No walking on this plank,1702237468231,1702238455488,Kettlebell Swing,32,,,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: No walking on this plank,1702237468231,1702238455488,Kettlebell Swing,32,,,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: No walking on this plank,1702237468231,1702238455488,Push-Up,,74.6,0,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Crunch,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Lunge,,74.6,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Squat,,74.6,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Push-Up,,74.6,0,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Crunch,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Squat,,74.6,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Lunge,,74.6,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Crunch,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Crunch,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Squat,,74.6,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Burpee,,74.6,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Squat,,74.6,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Mountain Climbers,,74.6,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Crunch,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Squat,,74.6,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Push-Up,,74.6,0,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Push-Up,,74.6,0,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Push-Up,,74.6,0,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Squat,,74.6,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Do you feel lucky?,1702130768990,1702131614389,Jump Squat,,74.6,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,0,,,,,,0,,,,,false,false,false,,Do every drop to fail,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,13,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,12,,,,,,12,,,,,false,false,false,,,,,,,
