Name,Category,Calories,Protein,Fat,Carbs,Fiber,Sugar,AddedSugar,WholeGrains,SaturatedFat,MonounsaturatedFat,PolyunsaturatedFat,Cholesterol,VitaminD,VitaminB12,Iron,Zinc,Calcium,Omega3,Omega6,IsVegan
Potatis Inova kokt m. salt,Potatis,74,1.8,0.1,15.2,2.2,0.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,4,0.0,0.0,True
Potatis King Edward kokt m. salt,Potatis,84,1.8,0.1,17.8,2.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,4,0.0,0.0,True
Potatis mandelpotatis kokt m. salt,Potatis,101,2.4,0.1,21.1,2.6,0.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,8,0.0,0.0,True
Gratäng broccoligratäng m. cottage cheese tomat veg.,Rätter,92,9.2,4.8,2.4,1.1,2.0,0,0,2.7,1.3,0.4,49.2,0.07,0.48,0.4,0.6,90,0.1,0.2,False
Gris färs rå fett 15%,Kött,202,16.8,15.1,0.0,0.0,0.0,0,0,6.5,6.2,1.7,58.0,0.52,0.63,1.0,2.6,7,0.1,1.3,False
Hoki rå,"Fisk, skaldjur",72,16.6,0.5,0.0,0.0,0.0,0,0,0.1,0.1,0.2,43.0,0.24,0.54,0.1,0.3,11,0.0,0.0,False
Aronia slånaronia,"Frukt, bär",48,0.7,0.1,8.3,5.6,8.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,32,0.0,0.0,True
Vinbär vita,"Frukt, bär",54,1.4,0.2,9.5,4.3,7.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,33,0.0,0.0,True
Ris rundkornigt kokt m. salt,"Pasta, ris, gryn",129,2.3,0.3,28.6,0.4,0.1,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.4,1,0.0,0.1,True
Pilgrimsmussla,"Fisk, skaldjur",43,9.5,0.5,0.0,0.0,0.0,0,0,0.1,0.0,0.2,12.6,0.0,0.59,0.2,0.8,4,0.0,0.0,False
Laxbullar tillagade m. sås,Rätter,114,5.2,7.2,7.2,0.0,0.9,0,0,1.4,3.2,2.0,29.4,1.2,0.31,0.2,0.4,18,0.4,0.9,False
Fiskpinnar ugnsstekta,"Fisk, skaldjur",207,12.3,9.1,19.0,0.0,0.9,0,0,0.8,4.1,3.2,35.0,0.33,1.11,0.4,0.6,18,0.5,2.5,False
Skarpsill,"Fisk, skaldjur",152,17.6,9.0,0.0,0.0,0.0,0,0,2.4,3.2,2.3,110.0,20.3,10.4,1.6,2.7,157,0.2,0.3,False
Sill inlagd u. lag,"Fisk, skaldjur",235,9.8,12.0,21.9,0.0,18.9,19,0,2.5,5.4,2.5,56.9,12.3,7.44,0.6,0.4,19,0.1,0.2,False
Sill höstsill inlagd u. lag,"Fisk, skaldjur",247,11.7,12.0,23.1,0.0,19.3,19,0,2.5,5.0,2.9,48.1,10.1,6.06,0.6,0.3,17,0.1,0.2,False
Sill inlagd senapssill u. sås,"Fisk, skaldjur",251,7.8,17.8,15.2,0.0,15.0,15,0,2.1,9.4,4.5,37.4,11.4,5.93,0.6,0.4,25,1.2,2.1,False
Kapkummel rå,"Fisk, skaldjur",73,16.6,0.6,0.0,0.0,0.0,0,0,0.1,0.2,0.2,48.4,0.43,0.95,0.1,0.3,13,0.0,0.0,False
Guldsparid rå,"Fisk, skaldjur",177,18.9,11.4,0.0,0.0,0.0,0,0,2.3,4.0,3.6,80.1,6.93,3.36,0.2,0.5,17,0.2,1.0,False
Havsabborre rå,"Fisk, skaldjur",134,19.5,6.2,0.0,0.0,0.0,0,0,1.2,2.3,2.0,69.5,4.74,3.06,0.3,0.5,32,0.2,0.6,False
Alaska pollock rå,"Fisk, skaldjur",76,17.6,0.5,0.0,0.0,0.0,0,0,0.1,0.1,0.2,70.6,0.0,1.74,0.2,0.4,24,0.0,0.0,False
Guldsparid grillad m. salt,"Fisk, skaldjur",191,20.4,12.3,0.0,0.0,0.0,0,0,2.5,4.3,3.9,86.6,6.74,2.18,0.3,0.5,19,0.2,1.0,False
Havsabborre grillad m. salt,"Fisk, skaldjur",146,21.2,6.7,0.0,0.0,0.0,0,0,1.3,2.5,2.2,75.6,4.64,2.0,0.3,0.6,36,0.2,0.6,False
Olivolja extra jungfruolja,"Fett, olja",884,0.0,100.0,0.0,0.0,0.0,0,0,13.8,73.8,7.9,0.0,0.0,0.0,0.0,0.0,0,0.7,7.3,True
Rapsolja kallpressad,"Fett, olja",884,0.0,100.0,0.0,0.0,0.0,0,0,7.0,61.6,27.0,0.0,0.0,0.0,0.0,0.0,0,8.7,18.2,True
Flytande matfettsblandning fett 80% berikad typ Arla smör- och rapsolja,"Fett, olja",711,0.5,80.0,0.3,0.0,0.8,0,0,12.2,43.8,20.6,0.0,20.0,0.0,0.0,0.0,0,6.7,13.8,False
Matfettsblandning fett 43% berikad typ Bregott mindre,"Fett, olja",403,0.5,43.0,5.0,0.0,0.5,0,0,18.0,16.7,6.0,0.0,20.0,0.0,0.0,0.0,0,1.8,4.2,True
Pastasås m. tonfisk curry,Rätter,80,7.9,3.6,3.6,1.1,3.1,0,0,1.6,1.2,0.5,21.7,0.93,0.52,0.8,0.5,36,0.1,0.3,False
Tomat körsbärstomat röd,"Grönsaker, baljväxter, svamp",25,0.8,0.1,4.4,1.5,4.1,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.1,11,0.0,0.1,True
Tomat torkad m. olja avrunnen,"Grönsaker, baljväxter, svamp",167,9.4,1.5,23.3,11.0,23.0,0,0,0.1,0.5,0.6,1.0,0.0,0.0,4.3,1.2,91,0.0,0.5,False
Broccoli kokt u. salt frysvara,"Grönsaker, baljväxter, svamp",26,2.4,0.3,2.0,2.7,1.2,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.2,33,0.1,0.0,True
Spenat färsk,"Grönsaker, baljväxter, svamp",24,3.3,0.4,0.8,2.1,0.3,0,0,0.1,0.0,0.3,0.0,0.0,0.0,2.1,0.9,83,0.2,0.0,True
Mangold röd småbladig färsk,"Grönsaker, baljväxter, svamp",16,2.1,0.5,0.0,1.5,0.2,0,0,0.1,0.0,0.3,0.0,0.0,0.0,1.4,0.4,95,0.2,0.0,True
Kruksallat,"Grönsaker, baljväxter, svamp",13,1.9,0.2,0.0,1.6,0.9,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.2,41,0.1,0.0,True
Lök röd,"Grönsaker, baljväxter, svamp",46,1.2,0.1,9.0,2.0,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,26,0.0,0.0,True
Kantarell gul rå,"Grönsaker, baljväxter, svamp",24,1.7,0.3,2.0,3.2,0.0,0,0,0.1,0.0,0.2,0.0,15.37,0.0,0.6,0.7,3,0.1,0.0,True
Hjort kronhjort kött rå,Kött,108,22.3,2.0,0.0,0.0,0.0,0,0,1.0,0.4,0.3,60.9,0.0,2.21,3.0,3.5,6,0.0,0.1,False
Hjort dovhjort färs rå,Kött,134,21.8,5.1,0.0,0.0,0.0,0,0,3.2,1.1,0.4,70.6,0.0,2.39,3.3,4.2,48,0.1,0.2,False
Ren kött kallrökt rå,Kött,132,26.2,2.7,0.5,0.0,0.0,0,0,1.0,0.8,0.6,81.2,0.0,2.81,4.7,3.4,4,0.0,0.3,False
Hjort skav rå,Kött,128,17.9,6.3,0.0,0.0,0.0,0,0,3.6,2.0,0.3,65.3,0.0,1.17,2.3,4.0,4,0.1,0.2,False
Korv hjort rå,Kött,230,17.0,17.6,1.4,0.0,0.4,0,0,8.4,7.2,0.9,59.9,0.0,1.42,2.5,3.2,15,0.1,0.6,False
Vildsvin bog rå,Kött,104,22.6,1.4,0.0,0.0,0.0,0,0,0.5,0.5,0.3,63.8,0.0,1.5,1.8,3.3,4,0.0,0.2,False
Vildsvin filé rå,Kött,111,23.3,1.8,0.0,0.0,0.0,0,0,0.6,0.6,0.3,61.4,0.0,1.22,1.4,2.4,5,0.0,0.2,False
Rådjur stek rå,Kött,106,23.6,1.1,0.0,0.0,0.0,0,0,0.5,0.3,0.2,65.3,0.0,2.68,2.6,2.5,5,0.0,0.2,False
Vildsvin stek rå,Kött,105,23.0,1.3,0.0,0.0,0.0,0,0,0.4,0.4,0.3,69.9,0.0,1.33,2.4,2.5,4,0.0,0.2,False
Korv kycklingkorv,Korv,197,9.4,13.6,9.6,0.0,1.2,1,0,4.2,6.6,2.0,63.5,0.46,0.25,1.1,0.6,34,0.2,1.8,False
Vildsvin kött rå,Kött,107,23.0,1.5,0.0,0.0,0.0,0,0,0.5,0.5,0.3,65.0,0.0,1.35,1.8,2.7,4,0.0,0.2,False
Rådjur bog rå,Kött,111,24.3,1.4,0.0,0.0,0.0,0,0,0.6,0.4,0.3,68.6,0.0,1.61,2.3,3.1,6,0.0,0.2,False
Ren kött rå,Kött,109,23.1,1.7,0.0,0.0,0.0,0,0,0.7,0.5,0.3,67.7,0.0,2.94,3.5,4.1,4,0.0,0.2,False
Nöt kött rå,Kött,128,22.2,4.2,0.0,0.0,0.0,0,0,1.9,1.6,0.3,58.4,0.03,1.19,2.6,4.6,5,0.0,0.2,False
Lamm kött rå,Kött,164,19.9,9.4,0.0,0.0,0.0,0,0,4.0,3.7,0.7,65.5,0.0,1.43,1.7,3.0,8,0.1,0.4,False
Lamm grytbitar rå,Kött,134,20.1,5.9,0.0,0.0,0.0,0,0,2.4,2.4,0.4,63.2,0.0,2.36,1.4,3.7,5,0.1,0.3,False
Bordsmargarin fett 80% berikad typ Flora original,"Fett, olja",708,0.2,80.0,0.0,0.0,0.2,0,0,31.0,32.2,13.3,0.0,20.0,0.0,0.0,0.0,0,3.5,9.7,True
Flytande matfettsblandning fett 80% berikad typ Ica raps- och smörolja,"Fett, olja",710,0.2,80.0,0.3,0.0,0.2,0,0,11.2,44.3,20.9,0.0,19.5,0.0,0.0,0.0,0,7.1,13.8,False
Potatis höst kokt u. salt,Potatis,85,1.9,0.1,17.8,2.1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,4,0.0,0.0,True
Julmust påskmust,Dryck,34,0.0,0.0,8.3,0.0,8.3,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,True
Slush drickf.,Dryck,41,0.0,0.0,10.2,0.0,10.2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,True
Mandeldryck berikad,Dryck,26,0.0,1.3,3.5,0.2,3.1,3,0,0.0,0.0,0.0,0.0,0.93,0.38,0.1,0.0,133,0.0,0.0,True
Alkoläsk kolsyrad dryck vol. % 4-5,Dryck,52,0.0,0.0,5.9,0.0,5.8,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,True
Potatis kokt u. salt,Potatis,83,1.8,0.1,17.5,2.1,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,4,0.0,0.0,True
Lasagne m. svarta bönor veg. ,Rätter,134,4.3,9.6,7.1,1.7,2.9,0,0,6.1,2.3,0.4,19.2,0.01,0.12,0.6,0.5,98,0.1,0.4,False
Tranbärsdryck drickf. berikad,Dryck,39,0.2,0.0,9.4,0.0,8.3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7,0.0,0.0,True
Barngröt ätf. flerkorn m. frukt berikad,"Flingor, frukostflingor, müsli, gröt, välling",105,3.8,4.2,12.2,1.8,6.3,0,6,1.3,1.7,1.0,1.4,2.08,0.35,2.8,1.0,155,0.0,0.9,False
Barngröt ätf. m. fullkorn frukt bär berikad,"Flingor, frukostflingor, müsli, gröt, välling",105,3.8,4.1,12.4,1.4,5.1,0,8,1.3,1.8,1.0,1.2,1.15,0.42,2.5,1.0,148,0.1,0.9,False
Barngröt ätf. m. frukt berikad,"Flingor, frukostflingor, müsli, gröt, välling",105,3.5,4.0,13.1,1.3,7.1,0,3,1.3,1.7,1.0,1.4,1.85,0.48,2.5,1.0,139,0.1,0.9,False
Barngröt ätf. ris mjölkfri berikad,"Flingor, frukostflingor, müsli, gröt, välling",93,3.2,2.2,14.6,0.7,4.0,0,0,0.8,0.8,0.5,0.1,1.21,0.09,2.9,1.5,130,0.0,0.5,False
Barngröt ätf. m. fullkorn frukt müsli berikad,"Flingor, frukostflingor, müsli, gröt, välling",66,2.5,1.5,10.0,0.6,3.8,0,3,0.4,0.7,0.3,0.8,1.5,0.16,1.8,0.4,94,0.1,0.2,False
Barngröt ätf. m. yoghurt frukt berikad,"Flingor, frukostflingor, müsli, gröt, välling",90,3.5,2.1,13.4,0.9,6.9,0,3,0.6,1.1,0.5,1.5,1.85,0.25,2.5,0.6,131,0.1,0.4,False
Barngröt ätf. havre m. frukt berikad,"Flingor, frukostflingor, müsli, gröt, välling",77,3.2,1.9,11.3,0.9,5.1,0,6,0.5,1.0,0.5,1.0,0.77,0.19,1.9,0.5,110,0.1,0.4,False
Barngröt ätf. havre naturell berikad,"Flingor, frukostflingor, müsli, gröt, välling",97,4.2,2.6,13.3,1.2,2.0,0,7,0.7,1.3,0.6,1.2,1.38,0.25,2.5,0.7,139,0.1,0.5,False
Barngröt ätf. havre m. frukt bär berikad,"Flingor, frukostflingor, müsli, gröt, välling",91,3.8,2.2,13.3,1.1,6.1,0,6,0.6,1.1,0.6,1.1,1.38,0.23,2.8,0.7,143,0.1,0.5,False
Pepparsås,Rätter,224,1.9,21.2,6.6,0.9,4.3,2,0,13.6,5.3,0.6,60.4,0.06,0.21,0.5,0.2,54,0.1,0.4,False
Saffransris,Rätter,116,2.3,2.0,21.9,0.3,0.3,0,0,0.7,0.8,0.3,2.4,0.01,0.0,0.0,0.4,2,0.1,0.3,False
Ljus sås till fiskgratäng,Rätter,198,3.7,17.2,7.4,0.3,4.3,0,0,8.2,5.8,1.8,35.9,0.85,0.41,0.3,0.5,132,0.5,1.3,False
Gris kött rå,Kött,155,19.2,8.7,0.0,0.0,0.0,0,0,3.7,3.6,1.0,57.0,0.55,0.67,1.3,2.4,9,0.0,0.7,False
Gratäng zucchinigratäng m. kalvfärs,Rätter,118,6.1,8.8,3.1,1.4,2.8,0,0,4.6,3.0,0.6,28.0,0.04,0.33,0.7,1.4,55,0.1,0.4,False
Toast m. ost skinka,,282,15.2,14.0,22.8,2.3,2.3,2,0,7.3,4.2,1.2,32.0,0.19,0.48,0.5,1.6,220,0.3,0.9,False
Naturgodis olika sorter,Godis,518,6.6,28.8,56.8,2.9,49.7,40,0,15.2,10.2,2.2,12.5,1.6,0.38,2.2,1.0,164,0.1,2.1,False
Pastagratäng m. kyckling,"Kyckling, fågel",172,7.6,11.8,8.6,1.1,2.0,0,0,7.3,3.0,0.7,38.9,0.15,0.19,0.6,0.7,66,0.1,0.6,False
Tomatsås till pizza hemlagad,Rätter,100,1.4,6.8,7.7,1.8,6.8,1,0,1.0,4.8,0.7,0.0,0.0,0.0,0.9,0.2,25,0.1,0.6,True
"Minimjölk fett < 0,1% berikad",Mejeri,35,3.6,0.0,4.8,0.0,4.8,0,0,0.0,0.0,0.0,2.4,1.0,0.45,0.0,0.4,126,0.0,0.0,False
Örtagårdssås m. gräddfil,Rätter,283,2.5,28.4,5.0,0.6,3.3,1,0,6.5,15.9,4.6,38.8,0.07,0.07,0.8,0.5,117,1.2,3.3,False
Köttfärssås Bolognese m. nötfärs bacon,Rätter,110,7.5,7.1,3.0,0.9,2.2,0,0,2.3,3.4,1.0,21.2,0.17,0.26,0.8,1.7,16,0.2,0.7,False
Aioli,Rätter,762,1.6,84.8,1.1,0.3,0.3,0,0,9.0,55.6,16.4,72.7,0.28,0.28,0.4,0.3,34,4.3,12.0,False
Guacamole,Rätter,139,1.6,13.1,2.4,3.7,1.1,0,0,2.3,8.4,1.8,0.0,0.0,0.0,0.3,0.3,15,0.1,1.6,True
Pasta carbonara m. pasta fläsk grädde,Rätter,189,8.7,8.3,19.3,1.4,0.6,0,0,4.1,2.8,0.7,56.4,0.23,0.4,0.6,0.9,82,0.1,0.6,False
Brownie,"Bullar, kakor, tårtor",464,6.4,28.4,44.0,4.6,32.9,32,0,11.3,12.7,3.1,62.7,1.62,0.26,2.6,1.1,96,0.5,2.3,False
Fisk m. apelsin chili ugnsstekt,Rätter,197,17.0,12.8,3.4,0.1,2.5,1,0,5.6,4.6,1.7,67.8,1.03,0.96,0.3,0.6,47,0.4,1.1,False
Pulled pork gris m. marinad tillagad,Rätter,172,18.5,8.3,5.3,0.8,2.5,2,0,2.6,4.3,1.0,56.7,0.88,0.35,1.3,2.7,14,0.1,0.8,False
Tropisk juice drickf.,Dryck,44,0.2,0.0,10.5,0.0,9.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11,0.0,0.0,True
Sojabönor färska förvällda u. skal,"Grönsaker, baljväxter, svamp",130,10.9,6.4,4.9,5.1,1.7,0,0,0.7,2.2,2.2,0.0,0.0,0.0,2.2,1.2,89,0.3,1.9,True
Sparris grön kokt m. salt,"Grönsaker, baljväxter, svamp",22,1.9,0.2,1.8,2.5,1.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,19,0.0,0.0,True
Kålrot kokt,"Grönsaker, baljväxter, svamp",34,1.3,0.1,5.0,3.9,4.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,47,0.0,0.0,True
Brysselkål kokt,"Grönsaker, baljväxter, svamp",41,2.6,0.0,5.5,4.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,32,0.0,0.0,True
Rotselleri kokt,"Grönsaker, baljväxter, svamp",25,1.0,0.5,2.7,2.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,32,0.0,0.0,True
Gula ärtor kokta m. salt,"Grönsaker, baljväxter, svamp",128,8.4,0.6,16.4,11.2,0.5,0,0,0.3,0.1,0.1,0.0,0.0,0.0,1.5,1.1,36,0.0,0.1,True
Bruna bönor torkade kokta m. salt,"Grönsaker, baljväxter, svamp",137,8.8,0.9,16.8,13.2,0.0,0,0,0.2,0.1,0.4,0.0,0.0,0.0,2.2,1.1,39,0.2,0.2,True
Gråärtor kokta m. salt,"Grönsaker, baljväxter, svamp",130,10.2,0.5,16.6,8.6,0.0,0,0,0.3,0.0,0.1,0.0,0.0,0.0,2.0,1.6,52,0.0,0.1,True
Åkerbönor torkade kokta m. salt,"Grönsaker, baljväxter, svamp",134,10.2,0.5,18.4,7.1,0.0,0,0,0.1,0.1,0.2,0.0,0.0,0.0,1.5,1.2,42,0.0,0.2,True
Äpple Aroma rött,"Frukt, bär",46,0.0,0.0,10.2,2.2,10.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3,0.0,0.0,True
Äpple Ingrid Marie rött,"Frukt, bär",49,0.0,0.0,11.0,2.2,10.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2,0.0,0.0,True
Äpple Frida,"Frukt, bär",56,0.0,0.0,12.6,2.2,10.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2,0.0,0.0,True
Äpple Golden delicious Granny Smith grönt,"Frukt, bär",43,0.0,0.0,9.4,2.5,8.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4,0.0,0.0,True
Kyckling pulled chicken tillagad m. marinad,Rätter,133,19.6,5.4,0.9,0.9,2.7,3,0,1.4,2.4,1.3,72.7,0.79,0.16,0.7,1.0,16,0.2,1.0,False
Tacosås,Rätter,32,1.9,0.0,5.1,1.6,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,27,0.0,0.0,True
Hälleflundra odlad Atlanten rå,"Fisk, skaldjur",102,20.0,2.4,0.0,0.0,0.0,0,0,0.5,0.6,0.9,50.0,2.7,1.8,0.1,0.4,6,0.0,0.1,False
Korngryn kokt u. salt,"Pasta, ris, gryn",82,2.1,0.7,15.2,2.5,0.2,0,23,0.1,0.1,0.3,0.0,0.0,0.0,0.8,0.4,6,0.0,0.3,True
Julmust light,Dryck,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,True
"Havregurt naturell fett 2,2% berikad",Mejeri,76,1.5,2.4,11.7,0.9,4.0,0,0,0.2,1.3,0.7,0.0,1.1,0.38,0.0,0.1,120,0.2,0.6,True
Fraiche m. havre veg. fett 15% berikad,Mejeri,185,0.8,15.7,10.1,1.0,2.8,0,0,1.3,8.9,4.6,0.0,0.0,0.0,0.0,0.1,120,1.1,3.5,True
Havrebaserat bredbart pålägg naturell,Pålägg,231,2.9,19.6,10.9,0.9,2.7,0,0,7.2,8.0,3.4,0.0,0.0,0.0,0.0,0.1,78,1.0,2.4,False
Havredryck m. apelsin mango,Pålägg,55,0.7,0.5,11.3,0.8,7.4,0,0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,3,0.0,0.2,False
Korv grillkorv grillad kött 32-35%,Korv,229,7.6,16.3,12.8,1.1,1.2,1,0,5.7,7.9,1.6,42.0,0.19,0.41,0.6,0.7,9,0.2,1.4,False
Korv falukorv tillagad kött 58%,Korv,267,8.7,23.7,5.4,0.0,0.4,0,0,8.9,11.1,2.4,37.0,0.34,0.51,0.6,1.1,6,0.2,2.0,False
Korv bratwurst tillagad kryddig kött 73-75%,Korv,267,11.5,22.7,4.5,0.8,0.7,1,0,8.5,10.7,2.3,45.0,0.14,0.56,1.0,1.5,8,0.2,1.9,False
Blodpudding blodkorv tillagad,Rätter,218,8.6,9.4,23.0,3.2,5.5,6,0,2.3,4.8,1.7,21.8,0.0,0.12,18.0,0.8,14,0.5,1.3,False
Gris sidfläsk el. stekfläsk rimmat stekt,Kött,385,11.4,38.3,0.1,0.0,0.1,0,0,14.8,17.7,3.9,54.1,0.0,0.54,0.6,2.0,5,0.3,3.3,False
Korv kabanoss tillagad kryddig kött 90%,Korv,292,16.0,24.8,1.4,0.8,0.4,0,0,9.3,11.7,2.5,52.7,0.23,0.51,0.9,2.0,9,0.2,2.1,False
Kryddblandning taco,Smaksättare,284,5.6,3.6,50.9,12.2,23.7,23,0,0.5,1.4,1.5,0.0,0.0,0.3,11.4,1.0,230,0.1,1.4,True
Bröd vitt vetetortilla,Bröd,306,8.4,4.8,55.5,1.8,1.9,0,0,1.4,2.1,1.2,0.0,0.0,0.0,0.8,0.6,15,0.2,1.0,True
Gris färs tillagad u. salt,Kött,241,16.0,19.9,0.0,0.0,0.0,0,0,7.6,9.2,2.0,59.7,0.0,0.58,0.9,2.5,7,0.2,1.7,False
Te fermenterat m. socker,Dryck,17,0.0,0.0,2.2,0.0,3.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,True
Gris skinka innanlår tillagad,Kött,117,20.5,3.8,0.0,0.0,0.0,0,0,1.2,1.9,0.4,75.6,0.09,0.5,0.8,2.2,4,0.0,0.3,False
Gris skinkstek tillagad u. salt,Kött,126,20.0,5.1,0.0,0.0,0.0,0,0,1.9,2.4,0.5,78.0,0.0,0.7,1.2,3.0,5,0.0,0.4,False
Gris ytterfilé tillagad,Kött,120,17.0,5.8,0.0,0.0,0.0,0,0,2.2,2.8,0.5,57.4,0.0,0.44,0.5,1.6,4,0.0,0.4,False
Gris fläskkotlett tillagad,Kött,133,19.6,6.0,0.0,0.0,0.0,0,0,2.3,3.0,0.5,76.4,0.0,0.39,0.6,1.9,5,0.0,0.4,False
Gris fläskfilé tillagad,Kött,118,20.0,4.1,0.0,0.0,0.0,0,0,1.6,1.7,0.5,70.2,0.0,0.61,1.0,2.0,4,0.0,0.4,False
Nöt kalv lever tillagad,"Lever, njure, tunga etc.",150,20.0,3.5,9.3,0.0,0.0,0,0,1.2,0.4,1.0,27.2,0.0,110.0,5.1,4.5,5,0.1,0.4,False
Kyckling lever ugnsstekt,"Lever, njure, tunga etc.",124,16.0,4.6,4.5,0.0,0.0,0,0,1.3,1.0,1.1,366.0,1.62,12.4,12.0,2.7,6,0.0,0.7,False
Gris lever tillagad,"Lever, njure, tunga etc.",142,22.0,3.2,6.0,0.0,0.0,0,0,1.1,0.4,1.0,314.0,0.22,27.9,23.0,8.8,6,0.0,0.4,False
Kalkon rökt tunna skivor,Pålägg,98,18.3,2.1,1.1,0.0,0.0,0,0,0.6,0.7,0.6,43.2,0.17,0.8,0.4,1.1,6,0.1,0.5,False
Korv veg. soja- och veteprotein tillagad typ middagskorv,"Quorn, sojaprotein, vegetariska produkter",252,14.0,15.3,14.1,1.0,1.1,1,0,7.8,4.4,2.4,0.0,0.0,0.16,18.0,1.0,70,0.3,2.1,True
Gratäng m. korv rotfrukt,Rätter,191,5.5,14.6,9.1,1.4,2.6,0,0,7.3,5.3,1.0,35.4,0.23,0.31,0.5,0.7,42,0.1,0.8,False
Pastasås m. lax crème fraiche grädde dill,Rätter,266,12.0,23.3,2.6,0.2,1.7,0,0,12.6,6.6,2.2,63.1,3.29,1.62,0.2,0.3,45,0.4,1.1,False
Cashewnötter rostade m. salt,"Nötter, frön",597,18.0,48.7,19.1,8.3,5.9,0,0,8.7,31.0,9.2,0.3,0.0,0.0,5.0,4.7,42,0.3,8.9,False
Gris kassler tillagad,Kött,148,18.6,8.2,0.0,0.0,0.0,0,0,3.3,3.9,0.6,54.1,0.0,0.32,0.5,1.7,5,0.0,0.5,False
Kyckling bröstfilé tillagad u. skinn frysvara,"Kyckling, fågel",98,19.7,2.0,0.0,0.0,0.0,0,0,0.5,0.9,0.5,203.0,0.45,0.15,0.4,0.7,5,0.0,0.4,False
Drickyoghurt smaksatt fett ca 1%,Mejeri,59,2.8,0.8,10.1,0.0,9.3,6,0,0.5,0.2,0.0,4.5,0.13,0.18,0.0,0.3,106,0.0,0.0,False
Ost hårdost eko. fett 28%,Pålägg,352,25.2,27.0,2.7,0.0,0.0,0,0,17.5,6.3,1.2,69.7,0.11,1.75,0.1,3.6,731,0.2,0.9,False
Vaniljsås ätf.,Rätter,109,3.0,3.9,15.3,0.0,13.0,8,0,3.3,0.3,0.1,2.0,0.0,0.0,0.0,0.3,98,0.0,0.1,False
Yoghurt naturell eko. fett 3% berikad,Mejeri,56,3.2,2.7,4.7,0.0,3.0,0,0,1.7,0.6,0.1,9.8,1.0,0.15,0.5,0.5,118,0.0,0.1,False
Pannkaka tunn helfabrikat,Rätter,186,6.5,5.8,25.9,1.3,6.2,0,0,1.1,3.0,1.4,39.4,0.2,0.42,0.5,0.5,67,0.3,1.0,False
Hårt bröd fullkorn råg fiber ca 20% typ sport ,Bröd,352,8.6,3.3,64.0,14.4,1.2,0,98,0.4,0.4,1.4,0.0,0.0,0.0,2.6,2.7,44,0.2,1.2,True
Bröd vitt grovt m. nyckelhål typ formfranska,Bröd,260,8.6,4.2,43.8,5.4,3.9,0,20,0.3,1.6,0.9,0.0,0.0,0.0,1.3,1.2,44,0.2,0.7,True
Bröd vitt typ levain,Bröd,249,7.5,1.4,49.5,2.5,1.8,0,10,0.1,0.5,0.3,0.0,0.0,0.0,0.8,0.6,13,0.1,0.2,True
Frukostflingor müsli vete havre råg korn fullkorn m. frukt nötter fröer,"Flingor, frukostflingor, müsli, gröt, välling",445,15.2,20.1,47.2,7.0,4.2,4,37,3.5,8.1,8.2,0.0,0.0,0.0,3.6,3.2,70,0.2,7.9,False
Mandelmjöl,"Nötter, frön",610,22.4,53.1,7.4,9.8,4.0,0,0,4.2,33.4,13.1,0.0,0.0,0.0,3.6,3.0,270,0.0,13.1,True
Filmjölk eko. fett 3% berikad,Mejeri,57,3.3,2.9,4.5,0.0,3.8,0,0,1.8,0.7,0.1,8.8,1.0,0.25,0.2,0.9,113,0.0,0.1,False
