"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push 2","3 Oct 2020, 13:35","3 Oct 2020, 14:10","Ingen träningsvärk dagen efter","Shoulder Press (Dumbbell)",,"",1,"normal",17.5,8,,,
"Push 2","3 Oct 2020, 13:35","3 Oct 2020, 14:10","Ingen träningsvärk dagen efter","Incline Bench Press (Dumbbell)",,"",0,"normal",22.5,8,,,
"Push 2","3 Oct 2020, 13:35","3 Oct 2020, 14:10","Ingen träningsvärk dagen efter","Incline Bench Press (Dumbbell)",,"",1,"normal",22.5,12,,,
"Push 2","3 Oct 2020, 13:35","3 Oct 2020, 14:10","Ingen träningsvärk dagen efter","Incline Bench Press (Dumbbell)",,"",2,"normal",22.5,11,,,
"Push 2","3 Oct 2020, 13:35","3 Oct 2020, 14:10","Ingen träningsvärk dagen efter","Butterfly (Pec Deck)",,"Läge 8 på sitsen",0,"normal",55,8,,,
"Push 2","3 Oct 2020, 13:35","3 Oct 2020, 14:10","Ingen träningsvärk dagen efter","Butterfly (Pec Deck)",,"Läge 8 på sitsen",1,"normal",55,8,,,
"Push 2","3 Oct 2020, 13:35","3 Oct 2020, 14:10","Ingen träningsvärk dagen efter","Butterfly (Pec Deck)",,"Läge 8 på sitsen",2,"normal",55,10,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Squat (Barbell)",,"",0,"normal",90,5,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Squat (Barbell)",,"",1,"normal",90,5,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Squat (Barbell)",,"",2,"normal",90,5,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Romanian Deadlift (Barbell)",,"",0,"normal",80,3,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Back Extension (Hyperextension)",,"",0,"normal",,20,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Back Extension (Hyperextension)",,"",1,"normal",,20,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Back Extension (Hyperextension)",,"",2,"normal",,25,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Lateral Raise (Dumbbell)",,"",0,"normal",5,25,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Lateral Raise (Dumbbell)",,"",1,"normal",5,20,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Lateral Raise (Dumbbell)",,"",2,"normal",5,20,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Leg Extension (Machine)",,"",0,"normal",85,6,,,
"Legs 2","2 Oct 2020, 21:07","2 Oct 2020, 21:47","","Leg Extension (Machine)",,"",1,"normal",85,8,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Pull Up",,"",0,"normal",,3,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Pull Up",,"",1,"normal",,3,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Pull Up",,"",2,"normal",,3,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Pull Up",,"",3,"normal",,3,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Bent Over Row (Barbell)",,"",0,"normal",60,8,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Lat Pulldown (Cable)",,"",0,"normal",65,7,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Lat Pulldown (Cable)",,"",1,"normal",65,7,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Lat Pulldown (Cable)",,"",2,"normal",65,7,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Face Pull",,"Långsamma sista",0,"normal",20,15,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Face Pull",,"Långsamma sista",1,"normal",20,15,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Face Pull",,"Långsamma sista",2,"normal",12.5,20,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Lat Pulldown (Cable)",,"Straight arm - Rep",0,"normal",12.5,10,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Lat Pulldown (Cable)",,"Straight arm - Rep",1,"normal",15,10,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Lat Pulldown (Cable)",,"Straight arm - Rep",2,"normal",17.5,10,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",75,4,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",70,5,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",70,6,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Hammer Curl (Dumbbell)",,"",0,"normal",17.5,5,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Hammer Curl (Dumbbell)",,"",1,"normal",17.5,4,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Hammer Curl (Dumbbell)",,"",2,"normal",12.5,12,,,
"Pull","30 Sep 2020, 19:54","30 Sep 2020, 20:48","","Bicep Curl (Dumbbell)",,"",0,"normal",17.5,5,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Chest Press (Machine)",,"",0,"normal",87.5,6,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Chest Press (Machine)",,"",1,"normal",87.5,6,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Chest Press (Machine)",,"",2,"normal",87.5,6,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,12,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Incline Bench Press (Dumbbell)",,"",1,"normal",20,12,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Incline Bench Press (Dumbbell)",,"",2,"normal",20,12,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Triceps Extension (Cable)",,"",0,"normal",15,10,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Triceps Extension (Cable)",,"",1,"normal",15,10,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Triceps Extension (Cable)",,"",2,"normal",15,10,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Triceps Pushdown",,"Rep (ej fjärde)",0,"normal",17.5,9,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Triceps Pushdown",,"Rep (ej fjärde)",1,"normal",15,11,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Triceps Pushdown",,"Rep (ej fjärde)",2,"normal",15,12,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Triceps Pushdown",,"Rep (ej fjärde)",3,"normal",30,7,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Butterfly (Pec Deck)",,"",0,"normal",55,8,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Butterfly (Pec Deck)",,"",1,"normal",55,8,,,
"Push 1","29 Sep 2020, 20:04","29 Sep 2020, 20:57","","Butterfly (Pec Deck)",,"",2,"normal",55,8,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Deadlift (Barbell)",,"",0,"normal",80,5,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Deadlift (Barbell)",,"",1,"normal",100,5,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Deadlift (Barbell)",,"",2,"normal",110,5,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Squat (Barbell)",,"",0,"normal",60,5,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Squat (Barbell)",,"",1,"normal",70,5,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Leg Press (Machine)",,"",0,"normal",150,5,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Leg Press (Machine)",,"",1,"normal",150,8,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Leg Extension (Machine)",,"",0,"normal",80,5,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Leg Extension (Machine)",,"",1,"normal",82.5,7,,,
"Legs 2","28 Sep 2020, 21:37","28 Sep 2020, 22:38","","Leg Extension (Machine)",,"",2,"normal",82.5,10,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Dumbbell Row",,"",0,"normal",15,8,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Dumbbell Row",,"",1,"normal",20,10,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Dumbbell Row",,"",2,"normal",20,10,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Dumbbell Row",,"",3,"normal",22.5,10,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Lat Pulldown (Cable)",,"",0,"normal",70,5,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Lat Pulldown (Cable)",,"",1,"normal",60,8,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Lat Pulldown (Cable)",,"",2,"normal",60,8,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",70,6,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",65,8,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",65,10,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Bicep Curl (Dumbbell)",,"",0,"normal",15,6,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Bicep Curl (Dumbbell)",,"",1,"normal",15,7,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Hammer Curl (Dumbbell)",,"",0,"normal",15,6,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Preacher Curl (Dumbbell)",,"Vänster supersvag",0,"normal",12.5,4,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Preacher Curl (Dumbbell)",,"Vänster supersvag",1,"normal",12.5,3,,,
"Pull","25 Sep 2020, 21:29","25 Sep 2020, 22:13","","Preacher Curl (Dumbbell)",,"Vänster supersvag",2,"normal",10,7,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Shoulder Press (Dumbbell)",,"",0,"normal",20,8,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Shoulder Press (Dumbbell)",,"",1,"normal",20,8,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Shoulder Press (Dumbbell)",,"",2,"normal",20,8,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Bench Press (Barbell)",,"",2,"normal",65,8,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.5,9,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Incline Bench Press (Dumbbell)",,"",1,"normal",22.5,9,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Incline Bench Press (Dumbbell)",,"",2,"normal",22.5,12,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Triceps Extension (Cable)",,"",0,"normal",15,12,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Triceps Extension (Cable)",,"",1,"normal",15,10,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Triceps Extension (Cable)",,"",2,"normal",15,10,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Butterfly (Pec Deck)",,"",0,"normal",45,12,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Butterfly (Pec Deck)",,"",1,"normal",50,12,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Butterfly (Pec Deck)",,"",2,"normal",55,8,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Triceps Pushdown",,"",0,"normal",30,10,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Triceps Pushdown",,"",1,"normal",30,7,,,
"Push 2","24 Sep 2020, 19:26","24 Sep 2020, 20:22","","Triceps Pushdown",,"",2,"normal",30,7,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Deadlift (Barbell)",,"",0,"normal",80,8,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Deadlift (Barbell)",,"",1,"normal",100,5,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Deadlift (Barbell)",,"",2,"normal",105,5,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Leg Press (Machine)",,"",0,"normal",130,8,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Leg Press (Machine)",,"",1,"normal",140,8,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Leg Press (Machine)",,"",2,"normal",140,10,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Leg Extension (Machine)",,"",0,"normal",80,6,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Leg Extension (Machine)",,"",1,"normal",80,8,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Leg Extension (Machine)",,"",2,"normal",80,9,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Lateral Raise (Dumbbell)",,"",0,"normal",8,15,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Lateral Raise (Dumbbell)",,"",1,"normal",8,11,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Lateral Raise (Dumbbell)",,"",2,"normal",8,9,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Back Extension (Hyperextension)",,"",0,"normal",,15,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Back Extension (Hyperextension)",,"",1,"normal",,20,,,
"Legs 2","23 Sep 2020, 19:18","23 Sep 2020, 20:12","Endast träningsvärk baksida efter","Back Extension (Hyperextension)",,"",2,"normal",,20,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Pull Up",,"",0,"normal",,4,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Bent Over Row (Barbell)",,"",0,"normal",60,8,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Bent Over Row (Barbell)",,"",1,"normal",60,8,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Bent Over Row (Barbell)",,"",2,"normal",60,10,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",70,6,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",70,6,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",70,6,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Face Pull",,"",0,"normal",22.5,14,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Face Pull",,"",1,"normal",20,15,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Face Pull",,"",2,"normal",17.5,15,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Bicep Curl (Dumbbell)",,"",0,"normal",10,12,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Bicep Curl (Dumbbell)",,"",1,"normal",10,10,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Hammer Curl (Dumbbell)",,"",0,"normal",10,12,,,
"Pull","22 Sep 2020, 19:59","22 Sep 2020, 20:34","","Hammer Curl (Dumbbell)",,"",1,"normal",10,9,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Chest Press (Machine)",,"Plattor. Gillar ej",0,"normal",80,5,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Chest Press (Machine)",,"Plattor. Gillar ej",1,"normal",90,5,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Chest Press (Machine)",,"Plattor. Gillar ej",2,"normal",90,6,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Overhead Press (Barbell)",,"",0,"normal",40,8,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Overhead Press (Barbell)",,"",1,"normal",40,8,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Overhead Press (Barbell)",,"",2,"normal",40,10,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,12,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Incline Bench Press (Dumbbell)",,"",1,"normal",20,11,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Incline Bench Press (Dumbbell)",,"",2,"normal",20,10,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Butterfly (Pec Deck)",,"",0,"normal",40,12,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Butterfly (Pec Deck)",,"",1,"normal",40,12,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Butterfly (Pec Deck)",,"",2,"normal",40,12,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Triceps Extension (Cable)",,"",0,"normal",15,12,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Triceps Extension (Cable)",,"",1,"normal",15,12,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Triceps Extension (Cable)",,"",2,"normal",15,9,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Triceps Pushdown",,"Rep",0,"normal",15,10,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Triceps Pushdown",,"Rep",1,"normal",15,10,,,
"Push 1","21 Sep 2020, 21:18","21 Sep 2020, 22:15","","Triceps Pushdown",,"Rep",2,"normal",15,11,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Squat (Barbell)",,"",0,"normal",75,8,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Squat (Barbell)",,"",1,"normal",70,10,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Leg Press (Machine)",,"",0,"normal",120,8,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Back Extension (Hyperextension)",,"",0,"normal",,15,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Back Extension (Hyperextension)",,"",1,"normal",,15,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Back Extension (Hyperextension)",,"",2,"normal",,20,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Lateral Raise (Dumbbell)",,"",0,"normal",7,19,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Lateral Raise (Dumbbell)",,"",1,"normal",7,12,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Lateral Raise (Dumbbell)",,"",2,"normal",7,11,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Leg Extension (Machine)",,"",0,"normal",70,8,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Leg Extension (Machine)",,"",1,"normal",80,8,,,
"Legs 2","17 Sep 2020, 21:32","17 Sep 2020, 22:09","Ont i ryggen innan start","Leg Extension (Machine)",,"",2,"normal",80,9,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Pull Up",,"",0,"normal",,5,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Pull Up",,"",1,"normal",,5,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Pull Up",,"",2,"normal",,4,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Seated Cable Row - V Grip (Cable)",,"",0,"normal",50,12,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Seated Cable Row - V Grip (Cable)",,"",1,"normal",50,12,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Seated Cable Row - V Grip (Cable)",,"",2,"normal",50,12,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Bicep Curl (Cable)",,"",0,"normal",20,10,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Hammer Curl (Dumbbell)",,"",0,"normal",15,7,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Hammer Curl (Dumbbell)",,"",1,"normal",15,6,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Hammer Curl (Dumbbell)",,"",2,"normal",15,6,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Face Pull",,"",0,"normal",22.5,10,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Face Pull",,"",1,"normal",20,15,,,
"Pull","16 Sep 2020, 20:29","16 Sep 2020, 21:14","träningsvärk Lars dagen efter 👍","Face Pull",,"",2,"normal",20,15,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Overhead Press (Barbell)",,"",0,"normal",52.5,5,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Overhead Press (Barbell)",,"",1,"normal",52.5,5,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Overhead Press (Barbell)",,"",2,"normal",52.5,4,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Overhead Press (Barbell)",,"",3,"normal",52.5,2,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,8,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,8,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,8,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Chest Press (Machine)",,"",0,"normal",70,8,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Chest Press (Machine)",,"",1,"normal",70,8,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Chest Press (Machine)",,"",2,"normal",70,7,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Triceps Extension (Cable)",,"",0,"normal",17.5,8,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Triceps Extension (Cable)",,"",1,"normal",15,9,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Triceps Extension (Cable)",,"",2,"normal",15,10,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Triceps Pushdown",,"",0,"normal",27.5,7,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Triceps Pushdown",,"",1,"normal",27.5,7,,,
"Push 2","15 Sep 2020, 21:03","15 Sep 2020, 21:50","","Triceps Pushdown",,"",2,"normal",27.5,9,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Deadlift (Barbell)",,"",0,"normal",80,5,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Deadlift (Barbell)",,"",1,"normal",100,5,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Deadlift (Barbell)",,"",2,"normal",100,5,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Lat Pulldown (Cable)",,"",0,"normal",65,6,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Lat Pulldown (Cable)",,"",1,"normal",65,6,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Lat Pulldown (Cable)",,"",2,"normal",65,6,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Face Pull",,"",0,"normal",20,16,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Face Pull",,"",1,"normal",20,16,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Face Pull",,"",2,"normal",20,16,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Preacher Curl (Dumbbell)",,"",0,"normal",10,10,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Preacher Curl (Dumbbell)",,"",1,"normal",10,10,,,
"Pull","10 Sep 2020, 20:23","10 Sep 2020, 20:57","","Preacher Curl (Dumbbell)",,"",2,"normal",10,9,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Bench Press (Barbell)",,"",0,"normal",70,5,,,
